DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB09244,Pirlindole,SmallMoleculeDrug,P21397,Amine oxidase [flavin-containing] A
DB09245,Toloxatone,SmallMoleculeDrug,P21397,Amine oxidase [flavin-containing] A
DB09256,Tegafur,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB09256,Tegafur,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB09256,Tegafur,SmallMoleculeDrug,P11509,Cytochrome P450 2A6
DB09256,Tegafur,SmallMoleculeDrug,P05181,Cytochrome P450 2E1
DB09256,Tegafur,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB09262,Imidafenacin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09262,Imidafenacin,SmallMoleculeDrug,P22310,UDP-glucuronosyltransferase 1-4
DB09268,Picosulfuric acid,SmallMoleculeDrug,A0A0H2Z368,Arylsulfate sulfotransferase AssT
DB09269,Phenylacetic acid,SmallMoleculeDrug,P23141,Liver carboxylesterase 1
DB09270,Ubidecarenone,SmallMoleculeDrug,P04035,3-hydroxy-3-methylglutaryl-coenzyme A reductase
DB09273,Doxofylline,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB09274,Artesunate,SmallMoleculeDrug,P16662,UDP-glucuronosyltransferase 2B7
DB09274,Artesunate,SmallMoleculeDrug,O60656,UDP-glucuronosyltransferase 1-9
DB09274,Artesunate,SmallMoleculeDrug,P11509,Cytochrome P450 2A6
DB09276,Sodium aurothiomalate,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB09280,Lumacaftor,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09280,Lumacaftor,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB09280,Lumacaftor,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB09280,Lumacaftor,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB09280,Lumacaftor,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB09282,Molsidomine,SmallMoleculeDrug,P33402,Guanylate cyclase soluble subunit alpha-2
DB09282,Molsidomine,SmallMoleculeDrug,O76074,"cGMP-specific 3',5'-cyclic phosphodiesterase"
DB09285,Morniflumate,SmallMoleculeDrug,P09917,Arachidonate 5-lipoxygenase
DB09285,Morniflumate,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB09285,Morniflumate,SmallMoleculeDrug,O60656,UDP-glucuronosyltransferase 1-9
DB09288,Propacetamol,SmallMoleculeDrug,P06276,Cholinesterase
DB09288,Propacetamol,SmallMoleculeDrug,P05181,Cytochrome P450 2E1
DB09288,Propacetamol,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB09288,Propacetamol,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB09288,Propacetamol,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB09288,Propacetamol,SmallMoleculeDrug,P19224,UDP-glucuronosyltransferase 1-6
DB09288,Propacetamol,SmallMoleculeDrug,O60656,UDP-glucuronosyltransferase 1-9
DB09288,Propacetamol,SmallMoleculeDrug,P54855,UDP-glucuronosyltransferase 2B15
DB09288,Propacetamol,SmallMoleculeDrug,Q9HAW8,UDP-glucuronosyltransferase 1-10
DB09288,Propacetamol,SmallMoleculeDrug,P50225,Sulfotransferase 1A1
DB09288,Propacetamol,SmallMoleculeDrug,P0DMM9,Sulfotransferase 1A3
DB09288,Propacetamol,SmallMoleculeDrug,P49888,Estrogen sulfotransferase
DB09288,Propacetamol,SmallMoleculeDrug,Q06520,Bile salt sulfotransferase
DB09288,Propacetamol,SmallMoleculeDrug,P11245,Arylamine N-acetyltransferase 2
DB09288,Propacetamol,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB09288,Propacetamol,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09289,Tianeptine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09290,Ramosetron,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB09291,Rolapitant,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB09291,Rolapitant,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09295,Talniflumate,SmallMoleculeDrug,P23219,Prostaglandin G/H synthase 1
DB09295,Talniflumate,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB09296,Ombitasvir,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB09296,Ombitasvir,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB09297,Paritaprevir,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09297,Paritaprevir,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB09297,Paritaprevir,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB09298,Silibinin,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,P10619,Lysosomal protective protein
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,P23141,Liver carboxylesterase 1
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,P00568,Adenylate kinase isoenzyme 1
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,P54819,"Adenylate kinase 2, mitochondrial"
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,P15531,Nucleoside diphosphate kinase A
DB09299,Tenofovir alafenamide,SmallMoleculeDrug,P22392,Nucleoside diphosphate kinase B
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P08236,Beta-glucuronidase
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P07686,Beta-hexosaminidase subunit beta
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P34059,N-acetylgalactosamine-6-sulfatase
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P22304,Iduronate 2-sulfatase
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P35475,Alpha-L-iduronidase
DB09301,Chondroitin sulfate,SmallMoleculeDrug,P15848,Arylsulfatase B
DB09308,Solithromycin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09309,Kitasamycin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09317,"Synthetic Conjugated Estrogens, A",SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09318,"Synthetic Conjugated Estrogens, B",SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09325,Sodium fluoride,SmallMoleculeDrug,Q9UHY7,Enolase-phosphatase E1
DB09325,Sodium fluoride,SmallMoleculeDrug,A0A448RWU9,Enolase
DB09325,Sodium fluoride,SmallMoleculeDrug,B3WCW7,Enolase
DB09325,Sodium fluoride,SmallMoleculeDrug,A3CMA7,Enolase
DB09325,Sodium fluoride,SmallMoleculeDrug,A0A1C7C740,Enolase
DB09326,Ammonia N-13,SmallMoleculeDrug,Q8N159,"N-acetylglutamate synthase, mitochondrial"
DB09327,Tegafur-uracil,SmallMoleculeDrug,P11509,Cytochrome P450 2A6
DB09327,Tegafur-uracil,SmallMoleculeDrug,Q12882,Dihydropyrimidine dehydrogenase [NADP(+)]
DB09330,Osimertinib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09330,Osimertinib,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB09332,Kappadione,SmallMoleculeDrug,Q9BQB6,Vitamin K epoxide reductase complex subunit 1
DB09332,Kappadione,SmallMoleculeDrug,P16435,NADPH--cytochrome P450 reductase
DB09338,Mersalyl,SmallMoleculeDrug,P19827,Inter-alpha-trypsin inhibitor heavy chain H1
DB09338,Mersalyl,SmallMoleculeDrug,P35558,"Phosphoenolpyruvate carboxykinase, cytosolic [GTP]"
DB09340,Tyropanoic acid,SmallMoleculeDrug,P08236,Beta-glucuronidase
DB09341,"Dextrose, unspecified form",SmallMoleculeDrug,P19367,Hexokinase-1
DB09341,"Dextrose, unspecified form",SmallMoleculeDrug,P35557,Glucokinase
DB09342,Propoxycaine,SmallMoleculeDrug,P23141,Liver carboxylesterase 1
DB09344,Invert sugar,SmallMoleculeDrug,P35557,Glucokinase
DB09344,Invert sugar,SmallMoleculeDrug,P00512,ATP-dependent 6-phosphofructokinase
DB09351,Levobetaxolol,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB09363,Rauwolfia serpentina root,SmallMoleculeDrug,P21397,Amine oxidase [flavin-containing] A
DB09363,Rauwolfia serpentina root,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B
DB09371,Norethynodrel,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09374,Indocyanine green acid form,SmallMoleculeDrug,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic
DB09378,Fluprednisolone,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09381,Esterified estrogens,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09383,Meprednisone,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09383,Meprednisone,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB09389,Norgestrel,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09389,Norgestrel,SmallMoleculeDrug,P11511,Aromatase
DB09395,Sodium acetate,SmallMoleculeDrug,Q9NR19,"Acetyl-coenzyme A synthetase, cytoplasmic"
DB09462,Glycerin,SmallMoleculeDrug,P00352,Retinal dehydrogenase 1
DB09462,Glycerin,SmallMoleculeDrug,P05181,Cytochrome P450 2E1
DB09498,Strontium chloride Sr-89,SmallMoleculeDrug,P10696,"Alkaline phosphatase, placental-like"
DB09498,Strontium chloride Sr-89,SmallMoleculeDrug,P05186,"Alkaline phosphatase, tissue-nonspecific isozyme"
DB09499,Thiosulfuric acid,SmallMoleculeDrug,Q16762,Thiosulfate sulfurtransferase
DB09499,Thiosulfuric acid,SmallMoleculeDrug,Q8NFU3,Thiosulfate:glutathione sulfurtransferase
DB09499,Thiosulfuric acid,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB09502,Fludeoxyglucose (18F),SmallMoleculeDrug,P19367,Hexokinase-1
DB09526,Hydroquinone,SmallMoleculeDrug,P10253,Lysosomal alpha-glucosidase
DB09539,Omega-3-acid ethyl esters,SmallMoleculeDrug,P35610,Sterol O-acyltransferase 1
DB09555,Dexchlorpheniramine maleate,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB09555,Dexchlorpheniramine maleate,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,P24462,Cytochrome P450 3A7
DB09568,Omega-3-carboxylic acids,SmallMoleculeDrug,P78329,Phylloquinone omega-hydroxylase CYP4F2
DB09570,Ixazomib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB09570,Ixazomib,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB09570,Ixazomib,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB09570,Ixazomib,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB09570,Ixazomib,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB09570,Ixazomib,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB09570,Ixazomib,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB09571,Levmetamfetamine,SmallMoleculeDrug,P11086,Phenylethanolamine N-methyltransferase
DB11077,Polyethylene glycol 400,SmallMoleculeDrug,Q02928,Cytochrome P450 4A11
DB11077,Polyethylene glycol 400,SmallMoleculeDrug,P11766,Alcohol dehydrogenase class-3
DB11077,Polyethylene glycol 400,SmallMoleculeDrug,P50225,Sulfotransferase 1A1
DB11090,Potassium nitrate,SmallMoleculeDrug,P71278,Pentaerythritol tetranitrate reductase
DB11091,Hydrogen peroxide,SmallMoleculeDrug,P07203,Glutathione peroxidase 1
DB11091,Hydrogen peroxide,SmallMoleculeDrug,P04040,Catalase
DB11091,Hydrogen peroxide,SmallMoleculeDrug,P10696,"Alkaline phosphatase, placental-like"
DB11094,Vitamin D,SmallMoleculeDrug,Q6VVX0,Vitamin D 25-hydroxylase
DB11094,Vitamin D,SmallMoleculeDrug,O15528,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial"
DB11094,Vitamin D,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11118,Ammonia,SmallMoleculeDrug,Q9UI32,"Glutaminase liver isoform, mitochondrial"
DB11118,Ammonia,SmallMoleculeDrug,P15104,Glutamine synthetase
DB11118,Ammonia,SmallMoleculeDrug,P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
DB11127,Selenious acid,SmallMoleculeDrug,P07203,Glutathione peroxidase 1
DB11127,Selenious acid,SmallMoleculeDrug,Q16881,"Thioredoxin reductase 1, cytoplasmic"
DB11130,Opium,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11130,Opium,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11133,Omega-3 fatty acids,SmallMoleculeDrug,P35354,Prostaglandin G/H synthase 2
DB11133,Omega-3 fatty acids,SmallMoleculeDrug,P09917,Arachidonate 5-lipoxygenase
DB11135,Selenium,SmallMoleculeDrug,Q96I15,Selenocysteine lyase
DB11135,Selenium,SmallMoleculeDrug,P00390,"Glutathione reductase, mitochondrial"
DB11135,Selenium,SmallMoleculeDrug,Q16881,"Thioredoxin reductase 1, cytoplasmic"
DB11148,Butamben,SmallMoleculeDrug,P06276,Cholinesterase
DB11155,Triclocarban,SmallMoleculeDrug,P04798,Cytochrome P450 1A1
DB11155,Triclocarban,SmallMoleculeDrug,Q16678,Cytochrome P450 1B1
DB11156,Pyrantel,SmallMoleculeDrug,Q02928,Cytochrome P450 4A11
DB11181,Homatropine,SmallMoleculeDrug,P23141,Liver carboxylesterase 1
DB11182,Rose bengal,SmallMoleculeDrug,P61626,Lysozyme C
DB11251,Tocopherol,SmallMoleculeDrug,P78329,Phylloquinone omega-hydroxylase CYP4F2
DB11251,Tocopherol,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11256,Levomefolic acid,SmallMoleculeDrug,Q99707,Methionine synthase
DB11273,Dihydroergocornine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11274,Dihydro-alpha-ergocryptine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11362,Selexipag,SmallMoleculeDrug,P23141,Liver carboxylesterase 1
DB11362,Selexipag,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB11362,Selexipag,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11367,Cefroxadine,SmallMoleculeDrug,P00807,Beta-lactamase
DB11383,Carbomycin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11400,Doramectin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11404,Enrofloxacin,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11405,Eprinomectin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11431,Moxidectin,SmallMoleculeDrug,Q14097,CYP2B protein
DB11442,Oleandomycin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11443,Orbifloxacin,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11450,Pimobendan,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11459,Selamectin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11470,Tildipirosin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11487,Dexamethasone isonicotinate,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11487,Dexamethasone isonicotinate,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11491,Sarafloxacin,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11511,Difloxacin,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11511,Difloxacin,SmallMoleculeDrug,P04798,Cytochrome P450 1A1
DB11529,Melengestrol,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11560,Lesinurad,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11560,Lesinurad,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11574,Elbasvir,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11574,Elbasvir,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11574,Elbasvir,SmallMoleculeDrug,P24462,Cytochrome P450 3A7
DB11574,Elbasvir,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB11575,Grazoprevir,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11581,Venetoclax,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11586,Asunaprevir,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11586,Asunaprevir,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11586,Asunaprevir,SmallMoleculeDrug,P11509,Cytochrome P450 2A6
DB11586,Asunaprevir,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11586,Asunaprevir,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11586,Asunaprevir,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11586,Asunaprevir,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11590,Thimerosal,SmallMoleculeDrug,P00390,"Glutathione reductase, mitochondrial"
DB11590,Thimerosal,SmallMoleculeDrug,P07203,Glutathione peroxidase 1
DB11590,Thimerosal,SmallMoleculeDrug,P04179,"Superoxide dismutase [Mn], mitochondrial"
DB11605,Myrrh,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11605,Myrrh,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB11605,Myrrh,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11605,Myrrh,SmallMoleculeDrug,P24462,Cytochrome P450 3A7
DB11611,Lifitegrast,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11613,Velpatasvir,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11613,Velpatasvir,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB11613,Velpatasvir,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11614,Rupatadine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11614,Rupatadine,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11614,Rupatadine,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11614,Rupatadine,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11619,Gestrinone,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11632,Opicapone,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11632,Opicapone,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB11632,Opicapone,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11632,Opicapone,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11632,Opicapone,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11633,Isavuconazole,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11633,Isavuconazole,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11633,Isavuconazole,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB11633,Isavuconazole,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11633,Isavuconazole,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11633,Isavuconazole,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11633,Isavuconazole,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11633,Isavuconazole,SmallMoleculeDrug,O60656,UDP-glucuronosyltransferase 1-9
DB11633,Isavuconazole,SmallMoleculeDrug,Q9HAW9,UDP-glucuronosyltransferase 1-8
DB11635,Tocofersolan,SmallMoleculeDrug,P78329,Phylloquinone omega-hydroxylase CYP4F2
DB11635,Tocofersolan,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11636,Nomegestrol,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11637,Delamanid,SmallMoleculeDrug,P9WP15,Deazaflavin-dependent nitroreductase
DB11637,Delamanid,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11638,Artenimol,SmallMoleculeDrug,O60656,UDP-glucuronosyltransferase 1-9
DB11638,Artenimol,SmallMoleculeDrug,P16662,UDP-glucuronosyltransferase 2B7
DB11638,Artenimol,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11638,Artenimol,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11640,Amifampridine,SmallMoleculeDrug,P18440,Arylamine N-acetyltransferase 1
DB11640,Amifampridine,SmallMoleculeDrug,P11245,Arylamine N-acetyltransferase 2
DB11641,Vinflunine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11642,Pitolisant,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11642,Pitolisant,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11642,Pitolisant,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11642,Pitolisant,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11652,Tucatinib,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB11652,Tucatinib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11652,Tucatinib,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB11652,Tucatinib,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11652,Tucatinib,SmallMoleculeDrug,P24462,Cytochrome P450 3A7
DB11652,Tucatinib,SmallMoleculeDrug,P04626,Receptor tyrosine-protein kinase erbB-2
DB11672,Curcumin,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11672,Curcumin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11672,Curcumin,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11672,Curcumin,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11672,Curcumin,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11672,Curcumin,SmallMoleculeDrug,P08263,Glutathione S-transferase A1
DB11672,Curcumin,SmallMoleculeDrug,P09488,Glutathione S-transferase Mu 1
DB11672,Curcumin,SmallMoleculeDrug,P09211,Glutathione S-transferase P
DB11689,Selumetinib,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11689,Selumetinib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11689,Selumetinib,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11689,Selumetinib,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11689,Selumetinib,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB11689,Selumetinib,SmallMoleculeDrug,P05181,Cytochrome P450 2E1
DB11689,Selumetinib,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11689,Selumetinib,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB11689,Selumetinib,SmallMoleculeDrug,P35503,UDP-glucuronosyltransferase 1-3
DB11691,Naldemedine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11691,Naldemedine,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB11691,Naldemedine,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11691,Naldemedine,SmallMoleculeDrug,P24462,Cytochrome P450 3A7
DB11691,Naldemedine,SmallMoleculeDrug,P35503,UDP-glucuronosyltransferase 1-3
DB11693,Voclosporin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11697,Pacritinib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11697,Pacritinib,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11697,Pacritinib,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11703,Acalabrutinib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11703,Acalabrutinib,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11703,Acalabrutinib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11703,Acalabrutinib,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB11703,Acalabrutinib,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11703,Acalabrutinib,SmallMoleculeDrug,P24462,Cytochrome P450 3A7
DB11712,Tezacaftor,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11712,Tezacaftor,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11718,Encorafenib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11718,Encorafenib,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11718,Encorafenib,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11730,Ribociclib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11732,Lasmiditan,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11737,Icotinib,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11737,Icotinib,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11737,Icotinib,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11739,Vonoprazan,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11739,Vonoprazan,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11739,Vonoprazan,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11739,Vonoprazan,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11739,Vonoprazan,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11739,Vonoprazan,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11742,Ebastine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11742,Ebastine,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11742,Ebastine,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB11742,Ebastine,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11742,Ebastine,SmallMoleculeDrug,P24462,Cytochrome P450 3A7
DB11750,Clobetasol,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11750,Clobetasol,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11751,Cabotegravir,SmallMoleculeDrug,P22309,UDP-glucuronosyltransferase 1-1
DB11751,Cabotegravir,SmallMoleculeDrug,O60656,UDP-glucuronosyltransferase 1-9
DB11752,Bryostatin 1,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11753,Rifamycin,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11753,Rifamycin,SmallMoleculeDrug,P33261,Cytochrome P450 2C19
DB11753,Rifamycin,SmallMoleculeDrug,P20813,Cytochrome P450 2B6
DB11753,Rifamycin,SmallMoleculeDrug,P10632,Cytochrome P450 2C8
DB11753,Rifamycin,SmallMoleculeDrug,P11712,Cytochrome P450 2C9
DB11753,Rifamycin,SmallMoleculeDrug,P05177,Cytochrome P450 1A2
DB11753,Rifamycin,SmallMoleculeDrug,P10635,Cytochrome P450 2D6
DB11757,Istradefylline,SmallMoleculeDrug,P04798,Cytochrome P450 1A1
DB11757,Istradefylline,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11757,Istradefylline,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
DB11757,Istradefylline,SmallMoleculeDrug,P08684,Cytochrome P450 3A4
DB11757,Istradefylline,SmallMoleculeDrug,Q9HB55,Cytochrome P450 3A43
DB11757,Istradefylline,SmallMoleculeDrug,P20815,Cytochrome P450 3A5
